Date,Open,Stock_Price,Adj Close,Next_Stock_Price_1,Next_Stock_Price_2,source,author,title,description,url,urlToImage,publishedAt,content,date,vader_sentiment,sentiment_category
28/08/2024,209.7200012,205.75,205.75,206.2799988,214.1100006,Business Insider,Tom Carter,"Tesla could offer a new feature to help Cybertruck drivers who get stuck in mud, sand, or snow after viral mishaps","Tesla Cybertruck lead engineer Wes Morrill posted on X that it was considering a ""stuck detection"" feature for the Cybertruck.",https://www.businessinsider.com/tesla-cybertruck-considers-stuck-detection-feature-after-viral-mishaps-2024-8,https://i.insider.com/663527e00dfb1341e9027b5b?width=1200&format=jpeg,28/08/2024 11:49,"A Tesla Cybertruck had to be helped out of the sand on Nantucket Island on May 2.iPullOut Beach Towing
<ul><li>Elon Musk boasted that the Cybertruck would be an ""apocalypse-proof"" off-road vehicle.<… [+2095 chars]",28/08/2024,0.0,nuetral
29/08/2024,209.8000031,206.2799988,206.2799988,214.1100006,210.6000061,Autoblog,Reuters,Tesla sought a break from Canada's new 100% tariff on Chinese EVs,"Filed under:
 Government/Legal,Green,Tesla,Electric
 Continue reading Tesla sought a break from Canada's new 100% tariff on Chinese EVs
Tesla sought a break from Canada's new 100% tariff on Chinese EVs originally appeared on Autoblog on Thu, 29 Aug 2024 10:38…",https://www.autoblog.com/2024/08/29/tesla-sought-a-break-from-canadas-new-100-tariff-on-chinese-evs/,https://edgecast-img.yahoo.net/mysterio/api/E73D5047A8239A2CF91A06105F0DA87E405136C22456340EEA7723D6DF50F16D/autoblog/resizefill_w1200_h675;quality_85;format_webp;cc_31536000;/https://s.aolcdn.com/images/dims3/GLOB/crop/5280x2970 0 524/resize/1200x675/format/jpg/quality/100/https://s.aolcdn.com/os/ab/_cms/2024/08/29103444/vehicles_export_at_lianyungang_port.jpeg,29/08/2024 14:38,"Chinese-built cars waiting to be loaded earlier this month at the port of Lianyungang, China. Cars from China offloaded in Vancouver, B.C., were up 460% in 2023 from the previous year. (Getty Images)… [+2994 chars]",29/08/2024,0.0,nuetral
29/08/2024,209.8000031,206.2799988,206.2799988,214.1100006,210.6000061,Yahoo Entertainment,Callie Patteson,Tesla experiences growing issue concerning its Cybertruck vehicle: 'It's not too surprising',"""Not that many people are buying $100,000 trucks.""",https://autos.yahoo.com/tesla-experiences-growing-issue-concerning-104545421.html,https://s.yimg.com/ny/api/res/1.2/ZNhPNvq0IEq9BelVMAKCrA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/the_cool_down_737/3d813750ee642997b2fba8ee33d50e8a,29/08/2024 10:45,"Driving an electric vehicle is a great way to help save our planet but what happens if the vehicle is out of your price range?
Tesla, known for its trailblazing efforts in the EV space, is reportedl… [+2258 chars]",29/08/2024,0.6705,positive
30/08/2024,208.6300049,214.1100006,214.1100006,210.6000061,219.4100037,Gizmodo.com,Matt Novak,Here We Go Again: Elon Musk Reportedly Plans to Unveil Tesla Robotaxi at Warner Bros. Studios Lot,Is it smart for Warner Bros. to associate with an extreme political figure like Musk?,https://gizmodo.com/here-we-go-again-elon-musk-reportedly-plans-to-unveil-tesla-robotaxi-at-warner-bros-studios-lot-2000493561,https://gizmodo.com/app/uploads/2024/08/warner-bro-studio-water-tower-burbank.jpg,30/08/2024 20:45,"Tesla plans to show off its new robotaxi product to the world on October 10 at the Warner Bros. movie studio lot in Burbank, California, according to a new report from Bloomberg Friday, citing “peopl… [+2467 chars]",30/08/2024,0.0,nuetral
3/09/2024,215.2599945,210.6000061,210.6000061,219.4100037,230.1699982,CarScoops,Thanos Pappas,Oakland Police Are Towing Teslas for Crime Scene Footage,"If you own a Tesla, you might be unintentionally involved with a crime scene if your vehicle was parked nearby",https://www.carscoops.com/2024/09/california-police-might-use-your-teslas-sentry-video-to-solve-nearby-crimes/,https://www.carscoops.com/wp-content/uploads/2024/09/Tesla-Car-Witness.jpg,3/09/2024 21:02,"If you own a Tesla, you might be unintentionally involved with a crime scene if your vehicle was parked nearby 
<ul><li>Oakland Police request footage from Teslas parked near crime scenes to aid inv… [+3235 chars]",3/09/2024,-0.7906,negative
3/09/2024,215.2599945,210.6000061,210.6000061,219.4100037,230.1699982,Yahoo Entertainment,Danny Gallagher,"The X TV app is out now and yes, it really sucks","X has entered the streaming wars, sort of. Owner Elon Musk
 announced that the X TV app — teased earlier this year
 — is available now for some Amazon Fire TVs, Google TVs and some LG panels.
If your TV doesn’t fit into one of those categories, don’t fret. …",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_2e1ec5df-1db1-44a0-b2ef-b8d854ca4ff4,No image available,3/09/2024 20:49,"If you click 'Accept all', we and our partners, including 239 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",3/09/2024,0.5423,positive
3/09/2024,215.2599945,210.6000061,210.6000061,219.4100037,230.1699982,Autoblog,Insider,Tesla boosts sales in China — and may be planning a 6-seat Model Y,"Filed under:
 Government/Legal,Green,Volkswagen,Emissions,Diesel Vehicles
 Continue reading Tesla boosts sales in China — and may be planning a 6-seat Model Y
Tesla boosts sales in China — and may be planning a 6-seat Model Y originally appeared on Autoblog o…",https://www.autoblog.com/2024/09/03/tesla-boosts-sales-in-china-and-may-be-planning-a-6-seat-model-y/,https://edgecast-img.yahoo.net/mysterio/api/F5FB75D2CE9C3889642965BFB5BB461B54A37CC89CC13F50839CFFCB0C42BB70/autoblog/resizefill_w1200_h675;quality_85;format_webp;cc_31536000;/https://s.aolcdn.com/images/dims3/GLOB/crop/3555x2000 0 213/resize/1200x675/format/jpg/quality/100/https://media.zenfs.com/en/business_insider_articles_888/cd9f1f3f30014b7636ede16b0cd4a3be,3/09/2024 10:31,"Tesla sales in China are on the up.VCG
Things are beginning to look up for Tesla in China.
After a global demand slowdown, Tesla saw a boost in electric vehicle sales and had its best month of the … [+1694 chars]",3/09/2024,0.7506,positive
3/09/2024,215.2599945,210.6000061,210.6000061,219.4100037,230.1699982,The Verge,Andrew J. Hawkins,Tesla will need some Hollywood magic for its robotaxi reveal,Tesla is gathering data in Hollywood and elsewhere in California in advance of its robotaxi reveal. But the company’s strategy still has several glaring holes.,https://www.theverge.com/2024/9/3/24234785/tesla-robotaxi-event-warner-bros-mapping-data-musk,https://cdn.vox-cdn.com/thumbor/QJ0sPBAZ8DVpTMNZJ77XG9idZcw=/0x0:2040x1360/1200x628/filters:focal(1020x680:1021x681)/cdn.vox-cdn.com/uploads/chorus_asset/file/10752835/acastro_180430_1777_tesla_0001.jpg,3/09/2024 16:13,"Tesla will need some Hollywood magic for its robotaxi reveal
Tesla will need some Hollywood magic for its robotaxi reveal
 / The company is reportedly mapping Warner Bros. movie studio lot for its … [+6461 chars]",3/09/2024,0.0,nuetral
3/09/2024,215.2599945,210.6000061,210.6000061,219.4100037,230.1699982,Ars Technica,Jonathan M. Gitlin,"Hyundai updates Ioniq 5 with bigger battery, Tesla-style port",There's also an off-road focused variant called the Ioniq 5 XLT.,https://arstechnica.com/cars/2024/09/hyundai-ioniq-5s-will-be-made-in-usa-with-native-tesla-style-ports/,https://cdn.arstechnica.net/wp-content/uploads/2024/09/Large-63188-2025IONIQ5XRT-760x380.jpg,3/09/2024 17:48,"Enlarge/ The lifted, rugged, off-road version-of-normal trend has come to the Ioniq 5 with the new XLT.
28
The Hyundai Ioniq 5 is one of our favorite electric vehicles. It offers excellent efficien… [+3014 chars]",3/09/2024,0.7717,positive
3/09/2024,215.2599945,210.6000061,210.6000061,219.4100037,230.1699982,Yahoo Entertainment,Unknown,Two reasons why Tesla shouldn't be viewed as an AI play,No description available,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_9c843be9-8195-487f-92e2-a1e3b489d834,No image available,3/09/2024 11:00,"If you click 'Accept all', we and our partners, including 239 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",3/09/2024,0.5423,positive
3/09/2024,215.2599945,210.6000061,210.6000061,219.4100037,230.1699982,Business Insider,Grace Kay,"What it's like working at Tesla's Autopilot labeling facilities, where your keystrokes and bathroom breaks are tracked",Business Insider spoke with 17 former and current Tesla employees who labeled data to help train the company's Autopilot system.,https://www.businessinsider.com/tesla-autopilot-fsd-labeling-facilities-jobs-2024-9,https://i.insider.com/66cf6794397a168972021438?width=1200&format=jpeg,3/09/2024 11:08,"Much of Tesla's data annotation is done at its facility in Buffalo, New York.Frank Franklin II
<ul><li>Tesla's driver-assist software relies on hundreds of data annotators to train it.</li><li>The t… [+8410 chars]",3/09/2024,0.0,nuetral
3/09/2024,215.2599945,210.6000061,210.6000061,219.4100037,230.1699982,Xataka.com,Ricardo Aguilar,BYD continúa con su plan para conquistar Europa: Alemania será su principal puerta de entrada,"BYD ha llegado a un acuerdo con Hedin Mobility Group para adquirir su división Hedin Electric Mobility. Este es el principal distribuidor de vehículos y repuestos de BYD en Alemania, el intermediario al que acudir para hacernos con sus coches.
<!-- BREAK 1 --…",https://www.xataka.com/movilidad/byd-continua-su-plan-para-conquistar-europa-alemania-sera-su-principal-puerta-entrada,https://i.blogs.es/e1acaa/byd/840_560.jpeg,3/09/2024 14:31,"BYD ha llegado a un acuerdo con Hedin Mobility Group para adquirir su división Hedin Electric Mobility. Este es el principal distribuidor de vehículos y repuestos de BYD en Alemania, el intermediario… [+1910 chars]",3/09/2024,0.34,positive
3/09/2024,215.2599945,210.6000061,210.6000061,219.4100037,230.1699982,Business Insider,Ana Altchek,Elon Musk's Robotaxi event will reportedly be different from recent Tesla reveals in a key way,"It looks like Elon Musk is headed to Hollywood for Tesla's Robotaxi event, which reportedly could happen on October 10 at the Warner Bros. studio lot.",https://www.businessinsider.com/elon-musk-tesla-robotaxi-event-warner-bros-discovery-studio-report-2024-9,https://i.insider.com/66d729511d8d2deb96b827fc?width=1200&format=jpeg,3/09/2024 17:02,"Tesla's Robotaxi event will be hosted on October 10 at Warner Bros Studios in Burbank, California.Suzanne Cordeiro/Getty
<ul><li>Tesla CEO Elon Musk is headed to Hollywood's Warner Bros Studios for … [+3111 chars]",3/09/2024,0.0,nuetral
3/09/2024,215.2599945,210.6000061,210.6000061,219.4100037,230.1699982,Hipertextual,Quelian Sanz,El Tesla Model Y Juniper dará la sorpresa: se filtra un cambio totalmente inesperado,"Tesla estaría preparándose para darle una vuelta de tuerca a su esperado Model Y Juniper. Según informan desde Reuters, la división de la marca en China estaría planteándose la fabricación de una nueva versión con un interior mucho más espacioso que pondría s…",http://hipertextual.com/2024/09/el-tesla-model-y-juniper-dara-la-sorpresa-se-filtra-un-cambio-totalmente-inesperado,https://imgs.hipertextual.com/wp-content/uploads/2024/02/model-y-juniper-2.jpg,3/09/2024 9:14,"Tesla estaría preparándose para darle una vuelta de tuerca a su esperado Model Y Juniper. Según informan desde Reuters, la división de la marca en China estaría planteándose la fabricación de una nue… [+1954 chars]",3/09/2024,0.0,nuetral
3/09/2024,215.2599945,210.6000061,210.6000061,219.4100037,230.1699982,Xataka.com,Ricardo Aguilar,"Llamar a un Tesla para que te recoja de forma 100% autónoma ya es posible. Si vives en Estados Unidos, claro","En octubre de 2019, Tesla lanzaba en fase beta la función 'Smart Summon'. Esta, permitía invocar a nuestro coche de forma completamente autónoma utilizando nuestro smartphone. Como podía preverse en una función aún en fase beta, los primeros accidentes no tar…",https://www.xataka.com/movilidad/llamar-a-tesla-te-recoja-forma-100-autonoma-posible-vives-estados-unidos-claro,https://i.blogs.es/6d8fbb/tesla/840_560.jpeg,3/09/2024 9:01,"En octubre de 2019, Tesla lanzaba en fase beta la función 'Smart Summon'. Esta, permitía invocar a nuestro coche de forma completamente autónoma utilizando nuestro smartphone. Como podía preverse en … [+2987 chars]",3/09/2024,0.4019,positive
3/09/2024,215.2599945,210.6000061,210.6000061,219.4100037,230.1699982,Business Insider,Jyoti Mann,Tesla's found a sweet spot in China — and may be planning a 6-seat Model Y,"Tesla's sales in China surged in August, driven by increased government rebates and may produce a six-seat Model Y in Shanghai by late next year.",https://www.businessinsider.com/tesla-china-sales-boost-model-y-elon-musk-evs-2024-9,https://i.insider.com/66d6daba289b805d1db37a3a?width=1200&format=jpeg,3/09/2024 10:31,"Tesla sales in China are on the up.VCG
<ul><li>Tesla's EV sales in China surged in August, marking its best month of the year to date.</li><li>The boost follows a global demand slowdown and increase… [+2021 chars]",3/09/2024,0.7506,positive
